TIER,Timestamp,Timeframe,Session,POI Type,Level,Level Price,Level Dist (%),Event,Previous Candle,Delta total,avg delta,Delta,Delta change (x),Avg OI change,Current OI change,OI change,Liq,MFE (%),MAE (%),RR,MFE to Trigger,Outcome
B,2025-09-29T01:20:00.000Z,5,Asia,Monday Open,Breakout,50,4.761747887206449,4.761747887206449,130.7159999999929,3.8134321196511434,26.638156962435442,89.72600000000239,3.368326124308527,0,,,,,
B,2025-09-29T02:55:00.000Z,5,Asia,Monday Low,Breakout,50,46.05999999999993,46.05999999999993,64.59199999999836,2.109369303223478,25.353693458582693,45.645999999993364,1.8003688525523822,0,,,,,
B,2025-09-29T03:10:00.000Z,5,Asia,Monday Low,Breakdown,50,41.47453033958942,41.47453033958942,-131.09599999999887,4.546439381718836,22.529950307163812,-82.28399999999965,-3.652205125984496,332.0475261146987,,,,,
B,2025-09-29T03:20:00.000Z,5,Asia,Monday Low,Breakout,50,31.23340007932366,31.23340007932366,104.69300000000179,3.3636901511288264,22.960655341365793,91.25400000000081,3.9743639126709986,0,,,,,
B,2025-09-29T04:15:00.000Z,5,Asia,Monday Low,Breakout,50,22.985444150011027,22.985444150011027,44.343000000000025,1.6047740626938447,20.78518158598647,50.77700000000186,2.4429423332166653,0,,,,,
B,2025-09-29T05:10:00.000Z,5,Asia,Monday Low,Breakdown,50,19.257698330276302,19.257698330276302,-53.35200000000127,2.029538385844206,21.143404581108538,49.5,2.3411555981967,57.89266319925783,,,,,
B,2025-09-29T05:25:00.000Z,5,Asia,Monday Low,Breakdown,50,14.658283849037396,14.658283849037396,-75.22400000000047,2.8895704913325577,25.871492680513974,143.04499999999825,5.529058634785987,67.17908514141772,,,,,
B,2025-09-29T08:05:00.000Z,5,London,Monday Open,Breakout,50,-2.67481686054378,-2.67481686054378,227.52199999997663,7.444242134802627,27.163716559870565,-66.66800000000512,-2.454303329703231,7205.202102134774,,,,,
B,2025-09-29T08:50:00.000Z,5,London,Monday Open,Breakout,50,24.880919113226703,24.880919113226703,91.80099999999413,1.8348990680144435,28.594766575575235,-50.562000000005355,-1.7682256599777195,50149.636553887976,,,,,
B,2025-09-29T12:30:00.000Z,5,London,Monday High,Breakout,50,-2.596074174054457,-2.596074174054457,150.1099999999983,4.809196526741922,19.93373593318443,53.26799999999639,2.672253719952173,1091.2751210607087,,,,,
B,2025-09-29T13:05:00.000Z,5,NY,Monday Open,Breakout,50,0.8318544763134545,0.8318544763134545,63.950000000000884,1.6933233530615,27.60594433755741,73.77500000000873,2.672431672610421,14407.789877506011,,,,,
S,2025-09-29T13:45:00.000Z,15,NY,Monday High,Breakout,50,11.179109414257073,11.179109414257073,1173.8860000004024,15.367635163078726,59.18464452327743,-1339.1100000000006,-22.6259701445588,177182.1696811061,,,,,
S,2025-09-29T13:45:00.000Z,5,NY,Monday High,Breakout,50,18.435512703500066,18.435512703500066,890.3270000000678,17.213654544735352,35.5913130671611,-1293.7479999999923,-36.35010592496768,199418.4285356864,,,,,
S,2025-09-29T14:00:00.000Z,30,NY,Monday High,Breakout,50,12.477195028491725,12.477195028491725,1167.6980000002964,8.303203916145193,102.97964283851485,-820.2560000000085,-7.9652247511313865,118212.00750812159,,,,,
S,2025-09-29T14:45:00.000Z,5,NY,Monday High,Breakout,50,37.07450264189312,37.07450264189312,378.81699999994873,4.164415266517648,112.08156401772153,-564.4499999999971,-5.036064627994933,88145.11920522281,,,,,
B,2025-09-29T14:45:00.000Z,15,NY,Monday High,Breakout,50,58.76252715662336,58.76252715662336,294.16699999967796,2.165510265638307,150.15101125870987,-315.10599999999977,-2.0985939245995007,65037.436078588784,,,,,
