TIER,Timestamp,Timeframe,Session,POI Type,Level,Level Price,Level Dist (%),Event,Previous Candle,Delta total,avg delta,Delta,Delta change (x),Avg OI change,Current OI change,OI change,Liq,MFE (%),MAE (%),RR,MFE to Trigger,Outcome
S,2025-09-22T00:35:00.000Z,5,Asia,PrevD Low,Breakdown,50,-13.657221488187659,-13.657221488187659,-1465.5399999999763,44.146704381250956,38.58088609538057,-794.1800000000076,-20.584804559351415,329479.88340047083,,,,,
S,2025-09-22T00:45:00.000Z,15,Asia,PrevW Low,Breakdown,50,-33.114046435337784,-33.114046435337784,-1549.8530000014143,17.3979540253232,107.08159051751676,-765.7799999999988,-7.1513693091319,281326.762785736,,,,,
S,2025-09-22T00:55:00.000Z,5,Asia,PrevW Low,Breakdown,50,-77.95843696829056,-77.95843696829056,-469.65100000008874,4.7429667010349945,63.15972282974908,-348.66599999999744,-5.52038521352996,346579.9875461248,,,,,
B,2025-09-22T01:00:00.000Z,15,Asia,Monday Low,Breakdown,50,-92.59400539871334,-92.59400539871334,-729.7390000000153,4.985659243899578,132.91290069330037,-290.24000000000524,-2.1836856955649537,307193.97450684116,,,,,
S,2025-09-22T01:00:00.000Z,30,Asia,Monday Low,Breakdown,50,-52.33748245848103,-52.33748245848103,-2279.592000003787,14.330242733247651,181.31062929346132,-1056.020000000004,-5.824368952416888,292078.47527635033,,,,,
A,2025-09-22T01:05:00.000Z,5,Asia,Monday Low,Breakout,50,-87.47618729752944,-87.47618729752944,579.711000000006,5.209242771438886,75.3233396825171,499.37399999999616,6.629737902021134,13123.533696762534,,,,,
S,2025-09-22T01:15:00.000Z,15,Asia,PrevW Low,Breakout,50,-117.58008361837224,-117.58008361837224,1099.183999999824,6.494635340422908,139.08259086219076,1116.729999999996,8.029257961598528,6637.022065156172,,,,,
B,2025-09-22T01:15:00.000Z,5,Asia,PrevW Low,Breakout,50,-57.59641587903401,-57.59641587903401,486.0379999999433,3.8610787102080844,90.66231548547613,558.3099999999977,6.158126416806964,0,,,,,
S,2025-09-22T01:30:00.000Z,30,Asia,PrevW Low,Breakout,50,-139.68079687202243,-139.68079687202243,1296.3200000000365,5.351539300378368,215.612957556463,1112.3589999999967,5.1590545049162975,4638.644888247021,,,,,
S,2025-09-22T06:00:00.000Z,5,Asia,Monday Low,Breakdown,50,0.5453645528113931,0.5453645528113931,-1919.2250000002655,42.17313075971952,38.266139328075994,-859.2740000000049,-22.45520491714597,527359.4351963736,,,,,
S,2025-09-22T06:00:00.000Z,15,Asia,Monday Low,Breakdown,50,-25.561634683161678,-25.561634683161678,-1874.2050000003424,13.530738315212059,125.36457906214866,-880.1610000000073,-7.020810874845863,503113.50280918495,,,,,
S,2025-09-22T06:00:00.000Z,30,Asia,Monday Low,Breakdown,50,-50.548935566112846,-50.548935566112846,-1994.275000000297,8.533271741950655,211.16011693287504,-943.6359999999986,-4.468817377573094,454242.4964285195,,,,,
